지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-08-01 00:01,27.7,0
108,서울,2023-08-01 00:02,27.7,0
108,서울,2023-08-01 00:03,27.7,0
108,서울,2023-08-01 00:04,27.6,0
108,서울,2023-08-01 00:05,27.6,0
108,서울,2023-08-01 00:06,27.6,0
108,서울,2023-08-01 00:07,27.6,0
108,서울,2023-08-01 00:08,27.6,0
108,서울,2023-08-01 00:09,27.6,0
108,서울,2023-08-01 00:10,27.6,0
108,서울,2023-08-01 00:11,27.6,0
108,서울,2023-08-01 00:12,27.6,0
108,서울,2023-08-01 00:13,27.5,0
108,서울,2023-08-01 00:14,27.5,0
108,서울,2023-08-01 00:15,27.5,0
108,서울,2023-08-01 00:16,27.5,0
108,서울,2023-08-01 00:17,27.5,0
108,서울,2023-08-01 00:18,27.5,0
108,서울,2023-08-01 00:19,27.5,0
108,서울,2023-08-01 00:20,27.5,0
108,서울,2023-08-01 00:21,27.5,0
108,서울,2023-08-01 00:22,27.5,0
108,서울,2023-08-01 00:23,27.5,0
108,서울,2023-08-01 00:24,27.5,0
108,서울,2023-08-01 00:25,27.4,0
108,서울,2023-08-01 00:26,27.4,0
108,서울,2023-08-01 00:27,27.4,0
108,서울,2023-08-01 00:28,27.4,0
108,서울,2023-08-01 00:29,27.4,0
108,서울,2023-08-01 00:30,27.4,0
108,서울,2023-08-01 00:31,27.4,0
108,서울,2023-08-01 00:32,27.4,0
108,서울,2023-08-01 00:33,27.3,0
108,서울,2023-08-01 00:34,27.3,0
108,서울,2023-08-01 00:35,27.3,0
108,서울,2023-08-01 00:36,27.3,0
108,서울,2023-08-01 00:37,27.3,0
108,서울,2023-08-01 00:38,27.3,0
108,서울,2023-08-01 00:39,27.3,0
108,서울,2023-08-01 00:40,27.3,0
108,서울,2023-08-01 00:41,27.3,0
108,서울,2023-08-01 00:42,27.3,0
108,서울,2023-08-01 00:43,27.3,0
108,서울,2023-08-01 00:44,27.2,0
108,서울,2023-08-01 00:45,27.2,0
108,서울,2023-08-01 00:46,27.2,0
108,서울,2023-08-01 00:47,27.2,0
108,서울,2023-08-01 00:48,27.2,0
108,서울,2023-08-01 00:49,27.2,0
108,서울,2023-08-01 00:50,27.1,0
108,서울,2023-08-01 00:51,27.1,0
108,서울,2023-08-01 00:52,27.1,0
108,서울,2023-08-01 00:53,27.1,0
108,서울,2023-08-01 00:54,27.1,0
108,서울,2023-08-01 00:55,27.1,0
108,서울,2023-08-01 00:56,27.1,0
108,서울,2023-08-01 00:57,27.1,0
108,서울,2023-08-01 00:58,27.1,0
108,서울,2023-08-01 00:59,27.1,0
108,서울,2023-08-01 01:00,27.1,0
108,서울,2023-08-01 01:01,27,0
