지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-08-09 00:01,29,0
108,서울,2023-08-09 00:02,29,0
108,서울,2023-08-09 00:03,29,0
108,서울,2023-08-09 00:04,29,0
108,서울,2023-08-09 00:05,29,0
108,서울,2023-08-09 00:06,29,0
108,서울,2023-08-09 00:07,29,0
108,서울,2023-08-09 00:08,28.9,0
108,서울,2023-08-09 00:09,28.9,0
108,서울,2023-08-09 00:10,28.9,0
108,서울,2023-08-09 00:11,28.9,0
108,서울,2023-08-09 00:12,28.9,0
108,서울,2023-08-09 00:13,28.9,0
108,서울,2023-08-09 00:14,28.9,0
108,서울,2023-08-09 00:15,28.8,0
108,서울,2023-08-09 00:16,28.8,0
108,서울,2023-08-09 00:17,28.8,0
108,서울,2023-08-09 00:18,28.8,0
108,서울,2023-08-09 00:19,28.8,0
108,서울,2023-08-09 00:20,28.8,0
108,서울,2023-08-09 00:21,28.8,0
108,서울,2023-08-09 00:22,28.8,0
108,서울,2023-08-09 00:23,28.8,0
108,서울,2023-08-09 00:24,28.8,0
108,서울,2023-08-09 00:25,28.8,0
108,서울,2023-08-09 00:26,28.8,0
108,서울,2023-08-09 00:27,28.7,0
108,서울,2023-08-09 00:28,28.7,0
108,서울,2023-08-09 00:29,28.7,0
108,서울,2023-08-09 00:30,28.7,0
108,서울,2023-08-09 00:31,28.7,0
108,서울,2023-08-09 00:32,28.7,0
108,서울,2023-08-09 00:33,28.7,0
108,서울,2023-08-09 00:34,28.7,0
108,서울,2023-08-09 00:35,28.7,0
108,서울,2023-08-09 00:36,28.7,0
108,서울,2023-08-09 00:37,28.7,0
108,서울,2023-08-09 00:38,28.6,0
108,서울,2023-08-09 00:39,28.6,0
108,서울,2023-08-09 00:40,28.6,0
108,서울,2023-08-09 00:41,28.6,0
108,서울,2023-08-09 00:42,28.6,0
108,서울,2023-08-09 00:43,28.6,0
108,서울,2023-08-09 00:44,28.6,0
108,서울,2023-08-09 00:45,28.6,0
108,서울,2023-08-09 00:46,28.6,0
108,서울,2023-08-09 00:47,28.6,0
108,서울,2023-08-09 00:48,28.6,0
108,서울,2023-08-09 00:49,28.6,0
108,서울,2023-08-09 00:50,28.5,0
108,서울,2023-08-09 00:51,28.5,0
108,서울,2023-08-09 00:52,28.5,0
108,서울,2023-08-09 00:53,28.5,0
108,서울,2023-08-09 00:54,28.5,0
108,서울,2023-08-09 00:55,28.5,0
108,서울,2023-08-09 00:56,28.5,0
108,서울,2023-08-09 00:57,28.5,0
108,서울,2023-08-09 00:58,28.5,0
108,서울,2023-08-09 00:59,28.5,0
108,서울,2023-08-09 01:00,28.5,0
108,서울,2023-08-09 01:01,28.5,0
108,서울,2023-08-09 01:02,28.5,0
108,서울,2023-08-09 01:03,28.5,0
108,서울,2023-08-09 01:04,28.4,0
108,서울,2023-08-09 01:05,28.4,0
108,서울,2023-08-09 01:06,28.4,0
108,서울,2023-08-09 01:07,28.4,0
108,서울,2023-08-09 01:08,28.4,0
108,서울,2023-08-09 01:09,28.4,0
108,서울,2023-08-09 01:10,28.4,0
108,서울,2023-08-09 01:11,28.3,0
108,서울,2023-08-09 01:12,28.3,0
108,서울,2023-08-09 01:13,28.3,0
108,서울,2023-08-09 01:14,28.3,0
108,서울,2023-08-09 01:15,28.3,0
108,서울,2023-08-09 01:16,28.3,0
108,서울,2023-08-09 01:17,28.3,0
108,서울,2023-08-09 01:18,28.3,0
108,서울,2023-08-09 01:19,28.3,0
108,서울,2023-08-09 01:20,28.3,0
108,서울,2023-08-09 01:21,28.2,0
108,서울,2023-08-09 01:22,28.2,0
108,서울,2023-08-09 01:23,28.2,0
108,서울,2023-08-09 01:24,28.2,0
108,서울,2023-08-09 01:25,28.2,0
108,서울,2023-08-09 01:26,28.2,0
108,서울,2023-08-09 01:27,28.2,0
108,서울,2023-08-09 01:28,28.2,0
108,서울,2023-08-09 01:29,28.2,0
108,서울,2023-08-09 01:30,28.2,0
108,서울,2023-08-09 01:31,28.2,0
108,서울,2023-08-09 01:32,28.2,0
108,서울,2023-08-09 01:33,28.2,0
108,서울,2023-08-09 01:34,28.2,0
108,서울,2023-08-09 01:35,28.2,0
108,서울,2023-08-09 01:36,28.2,0
108,서울,2023-08-09 01:37,28.2,0
108,서울,2023-08-09 01:38,28.2,0
108,서울,2023-08-09 01:39,28.2,0
108,서울,2023-08-09 01:40,28.2,0
108,서울,2023-08-09 01:41,28.2,0
108,서울,2023-08-09 01:42,28.2,0
108,서울,2023-08-09 01:43,28.2,0
108,서울,2023-08-09 01:44,28.1,0
108,서울,2023-08-09 01:45,28.1,0
108,서울,2023-08-09 01:46,28.1,0
108,서울,2023-08-09 01:47,28.1,0
108,서울,2023-08-09 01:48,28.1,0
108,서울,2023-08-09 01:49,28.1,0
108,서울,2023-08-09 01:50,28.1,0
108,서울,2023-08-09 01:51,28.1,0
108,서울,2023-08-09 01:52,28.1,0
108,서울,2023-08-09 01:53,28.1,0
108,서울,2023-08-09 01:54,28,0
108,서울,2023-08-09 01:55,28,0
108,서울,2023-08-09 01:56,28,0
108,서울,2023-08-09 01:57,28,0
108,서울,2023-08-09 01:58,28,0
108,서울,2023-08-09 01:59,28,0
108,서울,2023-08-09 02:00,28,0
108,서울,2023-08-09 02:01,28,0
108,서울,2023-08-09 02:02,28,0
108,서울,2023-08-09 02:03,28,0
108,서울,2023-08-09 02:04,28,0
108,서울,2023-08-09 02:05,28,0
108,서울,2023-08-09 02:06,28,0
108,서울,2023-08-09 02:07,27.9,0
108,서울,2023-08-09 02:08,27.9,0
108,서울,2023-08-09 02:09,27.9,0
108,서울,2023-08-09 02:10,27.9,0
108,서울,2023-08-09 02:11,27.9,0
108,서울,2023-08-09 02:12,27.9,0
108,서울,2023-08-09 02:13,27.9,0
108,서울,2023-08-09 02:14,27.9,0
108,서울,2023-08-09 02:15,27.9,0
108,서울,2023-08-09 02:16,27.8,0
108,서울,2023-08-09 02:17,27.8,0
108,서울,2023-08-09 02:18,27.8,0
108,서울,2023-08-09 02:19,27.8,0
108,서울,2023-08-09 02:20,27.8,0
108,서울,2023-08-09 02:21,27.8,0
108,서울,2023-08-09 02:22,27.8,0
108,서울,2023-08-09 02:23,27.7,0
108,서울,2023-08-09 02:24,27.7,0
108,서울,2023-08-09 02:25,27.7,0
108,서울,2023-08-09 02:26,27.7,0
108,서울,2023-08-09 02:27,27.7,0
108,서울,2023-08-09 02:28,27.7,0
108,서울,2023-08-09 02:29,27.7,0
108,서울,2023-08-09 02:30,27.7,0
108,서울,2023-08-09 02:31,27.7,0
108,서울,2023-08-09 02:32,27.7,0
108,서울,2023-08-09 02:33,27.7,0
108,서울,2023-08-09 02:34,27.6,0
