지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-08-08 00:01,28.6,0
108,서울,2023-08-08 00:02,28.6,0
108,서울,2023-08-08 00:03,28.6,0
108,서울,2023-08-08 00:04,28.6,0
108,서울,2023-08-08 00:05,28.6,0
108,서울,2023-08-08 00:06,28.6,0
108,서울,2023-08-08 00:07,28.6,0
108,서울,2023-08-08 00:08,28.6,0
108,서울,2023-08-08 00:09,28.6,0
108,서울,2023-08-08 00:10,28.6,0
108,서울,2023-08-08 00:11,28.6,0
108,서울,2023-08-08 00:12,28.6,0
108,서울,2023-08-08 00:13,28.6,0
108,서울,2023-08-08 00:14,28.5,0
108,서울,2023-08-08 00:15,28.5,0
108,서울,2023-08-08 00:16,28.5,0
108,서울,2023-08-08 00:17,28.5,0
108,서울,2023-08-08 00:18,28.5,0
108,서울,2023-08-08 00:19,28.5,0
108,서울,2023-08-08 00:20,28.5,0
108,서울,2023-08-08 00:21,28.5,0
108,서울,2023-08-08 00:22,28.5,0
108,서울,2023-08-08 00:23,28.4,0
108,서울,2023-08-08 00:24,28.4,0
108,서울,2023-08-08 00:25,28.4,0
108,서울,2023-08-08 00:26,28.4,0
108,서울,2023-08-08 00:27,28.4,0
108,서울,2023-08-08 00:28,28.4,0
108,서울,2023-08-08 00:29,28.4,0
108,서울,2023-08-08 00:30,28.4,0
108,서울,2023-08-08 00:31,28.4,0
108,서울,2023-08-08 00:32,28.4,0
108,서울,2023-08-08 00:33,28.4,0
108,서울,2023-08-08 00:34,28.3,0
108,서울,2023-08-08 00:35,28.3,0
108,서울,2023-08-08 00:36,28.3,0
108,서울,2023-08-08 00:37,28.3,0
108,서울,2023-08-08 00:38,28.3,0
108,서울,2023-08-08 00:39,28.3,0
108,서울,2023-08-08 00:40,28.3,0
108,서울,2023-08-08 00:41,28.3,0
108,서울,2023-08-08 00:42,28.3,0
108,서울,2023-08-08 00:43,28.3,0
108,서울,2023-08-08 00:44,28.3,0
108,서울,2023-08-08 00:45,28.3,0
108,서울,2023-08-08 00:46,28.3,0
108,서울,2023-08-08 00:47,28.3,0
108,서울,2023-08-08 00:48,28.2,0
108,서울,2023-08-08 00:49,28.3,0
108,서울,2023-08-08 00:50,28.3,0
108,서울,2023-08-08 00:51,28.2,0
108,서울,2023-08-08 00:52,28.2,0
108,서울,2023-08-08 00:53,28.2,0
108,서울,2023-08-08 00:54,28.2,0
108,서울,2023-08-08 00:55,28.2,0
108,서울,2023-08-08 00:56,28.2,0
108,서울,2023-08-08 00:57,28.2,0
108,서울,2023-08-08 00:58,28.2,0
108,서울,2023-08-08 00:59,28.2,0
108,서울,2023-08-08 01:00,28.2,0
108,서울,2023-08-08 01:01,28.2,0
108,서울,2023-08-08 01:02,28.2,0
108,서울,2023-08-08 01:03,28.1,0
