지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-08-04 00:01,27.8,0
108,서울,2023-08-04 00:02,27.8,0
108,서울,2023-08-04 00:03,27.8,0
108,서울,2023-08-04 00:04,27.8,0
108,서울,2023-08-04 00:05,27.8,0
108,서울,2023-08-04 00:06,27.8,0
108,서울,2023-08-04 00:07,27.8,0
108,서울,2023-08-04 00:08,27.8,0
108,서울,2023-08-04 00:09,27.8,0
108,서울,2023-08-04 00:10,27.8,0
108,서울,2023-08-04 00:11,27.7,0
108,서울,2023-08-04 00:12,27.7,0
108,서울,2023-08-04 00:13,27.8,0
108,서울,2023-08-04 00:14,27.7,0
108,서울,2023-08-04 00:15,27.7,0
108,서울,2023-08-04 00:16,27.8,0
108,서울,2023-08-04 00:17,27.7,0
108,서울,2023-08-04 00:18,27.7,0
108,서울,2023-08-04 00:19,27.7,0
108,서울,2023-08-04 00:20,27.7,0
108,서울,2023-08-04 00:21,27.7,0
108,서울,2023-08-04 00:22,27.7,0
108,서울,2023-08-04 00:23,27.7,0
108,서울,2023-08-04 00:24,27.7,0
108,서울,2023-08-04 00:25,27.7,0
108,서울,2023-08-04 00:26,27.7,0
108,서울,2023-08-04 00:27,27.7,0
108,서울,2023-08-04 00:28,27.7,0
108,서울,2023-08-04 00:29,27.7,0
108,서울,2023-08-04 00:30,27.7,0
108,서울,2023-08-04 00:31,27.7,0
108,서울,2023-08-04 00:32,27.7,0
108,서울,2023-08-04 00:33,27.7,0
108,서울,2023-08-04 00:34,27.7,0
108,서울,2023-08-04 00:35,27.7,0
108,서울,2023-08-04 00:36,27.7,0
108,서울,2023-08-04 00:37,27.7,0
108,서울,2023-08-04 00:38,27.7,0
108,서울,2023-08-04 00:39,27.7,0
108,서울,2023-08-04 00:40,27.7,0
108,서울,2023-08-04 00:41,27.7,0
108,서울,2023-08-04 00:42,27.7,0
108,서울,2023-08-04 00:43,27.7,0
108,서울,2023-08-04 00:44,27.7,0
108,서울,2023-08-04 00:45,27.7,0
108,서울,2023-08-04 00:46,27.7,0
108,서울,2023-08-04 00:47,27.7,0
108,서울,2023-08-04 00:48,27.7,0
108,서울,2023-08-04 00:49,27.7,0
108,서울,2023-08-04 00:50,27.7,0
108,서울,2023-08-04 00:51,27.6,0
108,서울,2023-08-04 00:52,27.6,0
108,서울,2023-08-04 00:53,27.6,0
108,서울,2023-08-04 00:54,27.6,0
108,서울,2023-08-04 00:55,27.6,0
108,서울,2023-08-04 00:56,27.6,0
108,서울,2023-08-04 00:57,27.6,0
108,서울,2023-08-04 00:58,27.6,0
108,서울,2023-08-04 00:59,27.6,0
108,서울,2023-08-04 01:00,27.5,0
108,서울,2023-08-04 01:01,27.5,0
108,서울,2023-08-04 01:02,27.5,0
108,서울,2023-08-04 01:03,27.5,0
108,서울,2023-08-04 01:04,27.5,0
108,서울,2023-08-04 01:05,27.5,0
108,서울,2023-08-04 01:06,27.5,0
108,서울,2023-08-04 01:07,27.5,0
108,서울,2023-08-04 01:08,27.5,0
108,서울,2023-08-04 01:09,27.5,0
108,서울,2023-08-04 01:10,27.5,0
108,서울,2023-08-04 01:11,27.5,0
108,서울,2023-08-04 01:12,27.5,0
108,서울,2023-08-04 01:13,27.5,0
108,서울,2023-08-04 01:14,27.5,0
108,서울,2023-08-04 01:15,27.5,0
108,서울,2023-08-04 01:16,27.5,0
108,서울,2023-08-04 01:17,27.5,0
108,서울,2023-08-04 01:18,27.5,0
108,서울,2023-08-04 01:19,27.4,0
108,서울,2023-08-04 01:20,27.4,0
108,서울,2023-08-04 01:21,27.4,0
108,서울,2023-08-04 01:22,27.4,0
108,서울,2023-08-04 01:23,27.4,0
108,서울,2023-08-04 01:24,27.4,0
108,서울,2023-08-04 01:25,27.4,0
108,서울,2023-08-04 01:26,27.4,0
108,서울,2023-08-04 01:27,27.4,0
108,서울,2023-08-04 01:28,27.4,0
108,서울,2023-08-04 01:29,27.4,0
108,서울,2023-08-04 01:30,27.4,0
108,서울,2023-08-04 01:31,27.4,0
108,서울,2023-08-04 01:32,27.4,0
108,서울,2023-08-04 01:33,27.4,0
108,서울,2023-08-04 01:34,27.4,0
108,서울,2023-08-04 01:35,27.4,0
108,서울,2023-08-04 01:36,27.4,0
108,서울,2023-08-04 01:37,27.4,0
108,서울,2023-08-04 01:38,27.4,0
108,서울,2023-08-04 01:39,27.4,0
108,서울,2023-08-04 01:40,27.4,0
108,서울,2023-08-04 01:41,27.4,0
108,서울,2023-08-04 01:42,27.4,0
108,서울,2023-08-04 01:43,27.4,0
108,서울,2023-08-04 01:44,27.3,0
108,서울,2023-08-04 01:45,27.3,0
108,서울,2023-08-04 01:46,27.3,0
108,서울,2023-08-04 01:47,27.3,0
108,서울,2023-08-04 01:48,27.3,0
108,서울,2023-08-04 01:49,27.3,0
108,서울,2023-08-04 01:50,27.3,0
108,서울,2023-08-04 01:51,27.3,0
108,서울,2023-08-04 01:52,27.3,0
108,서울,2023-08-04 01:53,27.3,0
108,서울,2023-08-04 01:54,27.3,0
108,서울,2023-08-04 01:55,27.3,0
108,서울,2023-08-04 01:56,27.3,0
108,서울,2023-08-04 01:57,27.3,0
108,서울,2023-08-04 01:58,27.3,0
108,서울,2023-08-04 01:59,27.3,0
108,서울,2023-08-04 02:00,27.3,0
108,서울,2023-08-04 02:01,27.3,0
108,서울,2023-08-04 02:02,27.3,0
108,서울,2023-08-04 02:03,27.3,0
108,서울,2023-08-04 02:04,27.3,0
108,서울,2023-08-04 02:05,27.3,0
108,서울,2023-08-04 02:06,27.3,0
108,서울,2023-08-04 02:07,27.3,0
108,서울,2023-08-04 02:08,27.3,0
108,서울,2023-08-04 02:09,27.3,0
108,서울,2023-08-04 02:10,27.3,0
108,서울,2023-08-04 02:11,27.3,0
108,서울,2023-08-04 02:12,27.3,0
108,서울,2023-08-04 02:13,27.3,0
108,서울,2023-08-04 02:14,27.3,0
108,서울,2023-08-04 02:15,27.3,0
108,서울,2023-08-04 02:16,27.3,0
108,서울,2023-08-04 02:17,27.3,0
108,서울,2023-08-04 02:18,27.3,0
108,서울,2023-08-04 02:19,27.3,0
108,서울,2023-08-04 02:20,27.3,0
108,서울,2023-08-04 02:21,27.3,0
108,서울,2023-08-04 02:22,27.3,0
108,서울,2023-08-04 02:23,27.3,0
108,서울,2023-08-04 02:24,27.3,0
108,서울,2023-08-04 02:25,27.3,0
108,서울,2023-08-04 02:26,27.3,0
108,서울,2023-08-04 02:27,27.3,0
108,서울,2023-08-04 02:28,27.3,0
108,서울,2023-08-04 02:29,27.3,0
108,서울,2023-08-04 02:30,27.3,0
108,서울,2023-08-04 02:31,27.3,0
108,서울,2023-08-04 02:32,27.3,0
108,서울,2023-08-04 02:33,27.3,0
108,서울,2023-08-04 02:34,27.3,0
108,서울,2023-08-04 02:35,27.3,0
108,서울,2023-08-04 02:36,27.3,0
108,서울,2023-08-04 02:37,27.2,0
108,서울,2023-08-04 02:38,27.2,0
108,서울,2023-08-04 02:39,27.2,0
108,서울,2023-08-04 02:40,27.2,0
108,서울,2023-08-04 02:41,27.2,0
108,서울,2023-08-04 02:42,27.2,0
108,서울,2023-08-04 02:43,27.2,0
108,서울,2023-08-04 02:44,27.2,0
108,서울,2023-08-04 02:45,27.2,0
108,서울,2023-08-04 02:46,27.2,0
108,서울,2023-08-04 02:47,27.2,0
108,서울,2023-08-04 02:48,27.2,0
108,서울,2023-08-04 02:49,27.2,0
108,서울,2023-08-04 02:50,27.2,0
108,서울,2023-08-04 02:51,27.2,0
108,서울,2023-08-04 02:52,27.2,0
108,서울,2023-08-04 02:53,27.2,0
108,서울,2023-08-04 02:54,27.2,0
108,서울,2023-08-04 02:55,27.2,0
108,서울,2023-08-04 02:56,27.2,0
108,서울,2023-08-04 02:57,27.2,0
108,서울,2023-08-04 02:58,27.2,0
108,서울,2023-08-04 02:59,27.2,0
108,서울,2023-08-04 03:00,27.2,0
108,서울,2023-08-04 03:01,27.2,0
108,서울,2023-08-04 03:02,27.2,0
108,서울,2023-08-04 03:03,27.2,0
108,서울,2023-08-04 03:04,27.2,0
108,서울,2023-08-04 03:05,27.2,0
108,서울,2023-08-04 03:06,27.2,0
108,서울,2023-08-04 03:07,27.2,0
108,서울,2023-08-04 03:08,27.2,0
108,서울,2023-08-04 03:09,27.2,0
108,서울,2023-08-04 03:10,27.2,0
108,서울,2023-08-04 03:11,27.2,0
108,서울,2023-08-04 03:12,27.2,0
108,서울,2023-08-04 03:13,27.2,0
108,서울,2023-08-04 03:14,27.2,0
108,서울,2023-08-04 03:15,27.2,0
108,서울,2023-08-04 03:16,27.2,0
108,서울,2023-08-04 03:17,27.2,0
108,서울,2023-08-04 03:18,27.2,0
108,서울,2023-08-04 03:19,27.2,0
108,서울,2023-08-04 03:20,27.1,0
108,서울,2023-08-04 03:21,27.1,0
108,서울,2023-08-04 03:22,27.1,0
108,서울,2023-08-04 03:23,27.1,0
108,서울,2023-08-04 03:24,27.1,0
108,서울,2023-08-04 03:25,27.1,0
108,서울,2023-08-04 03:26,27.1,0
108,서울,2023-08-04 03:27,27.1,0
108,서울,2023-08-04 03:28,27.1,0
108,서울,2023-08-04 03:29,27.1,0
108,서울,2023-08-04 03:30,27.1,0
108,서울,2023-08-04 03:31,27.1,0
108,서울,2023-08-04 03:32,27.1,0
108,서울,2023-08-04 03:33,27.1,0
108,서울,2023-08-04 03:34,27.1,0
108,서울,2023-08-04 03:35,27.1,0
108,서울,2023-08-04 03:36,27.1,0
108,서울,2023-08-04 03:37,27.1,0
108,서울,2023-08-04 03:38,27.1,0
108,서울,2023-08-04 03:39,27.1,0
108,서울,2023-08-04 03:40,27.1,0
108,서울,2023-08-04 03:41,27.1,0
108,서울,2023-08-04 03:42,27.1,0
108,서울,2023-08-04 03:43,27.1,0
108,서울,2023-08-04 03:44,27.1,0
108,서울,2023-08-04 03:45,27.1,0
108,서울,2023-08-04 03:46,27.1,0
108,서울,2023-08-04 03:47,27.1,0
108,서울,2023-08-04 03:48,27.1,0
108,서울,2023-08-04 03:49,27.1,0
108,서울,2023-08-04 03:50,27.1,0
108,서울,2023-08-04 03:51,27.1,0
108,서울,2023-08-04 03:52,27.1,0
108,서울,2023-08-04 03:53,27.1,0
108,서울,2023-08-04 03:54,27.1,0
108,서울,2023-08-04 03:55,27.1,0
108,서울,2023-08-04 03:56,27.1,0
108,서울,2023-08-04 03:57,27.1,0
108,서울,2023-08-04 03:58,27.1,0
108,서울,2023-08-04 03:59,27,0
108,서울,2023-08-04 04:00,27.1,0
108,서울,2023-08-04 04:01,27,0
108,서울,2023-08-04 04:02,27,0
108,서울,2023-08-04 04:03,27,0
108,서울,2023-08-04 04:04,27,0
108,서울,2023-08-04 04:05,27,0
108,서울,2023-08-04 04:06,27,0
108,서울,2023-08-04 04:07,27,0
108,서울,2023-08-04 04:08,27,0
108,서울,2023-08-04 04:09,27,0
108,서울,2023-08-04 04:10,27,0
108,서울,2023-08-04 04:11,27,0
108,서울,2023-08-04 04:12,27,0
108,서울,2023-08-04 04:13,27,0
108,서울,2023-08-04 04:14,27,0
108,서울,2023-08-04 04:15,27,0
108,서울,2023-08-04 04:16,27,0
108,서울,2023-08-04 04:17,26.9,0
108,서울,2023-08-04 04:18,26.9,0
108,서울,2023-08-04 04:19,26.9,0
108,서울,2023-08-04 04:20,26.9,0
108,서울,2023-08-04 04:21,26.9,0
108,서울,2023-08-04 04:22,26.9,0
108,서울,2023-08-04 04:23,26.8,0
108,서울,2023-08-04 04:24,26.8,0
108,서울,2023-08-04 04:25,26.8,0
108,서울,2023-08-04 04:26,26.8,0
108,서울,2023-08-04 04:27,26.8,0
108,서울,2023-08-04 04:28,26.7,0
108,서울,2023-08-04 04:29,26.7,0
108,서울,2023-08-04 04:30,26.7,0
108,서울,2023-08-04 04:31,26.7,0
108,서울,2023-08-04 04:32,26.7,0
108,서울,2023-08-04 04:33,26.7,0
108,서울,2023-08-04 04:34,26.7,0
108,서울,2023-08-04 04:35,26.7,0
108,서울,2023-08-04 04:36,26.7,0
108,서울,2023-08-04 04:37,26.7,0
108,서울,2023-08-04 04:38,26.7,0
108,서울,2023-08-04 04:39,26.7,0
108,서울,2023-08-04 04:40,26.7,0
108,서울,2023-08-04 04:41,26.7,0
108,서울,2023-08-04 04:42,26.7,0
108,서울,2023-08-04 04:43,26.7,0
108,서울,2023-08-04 04:44,26.6,0
108,서울,2023-08-04 04:45,26.6,0
108,서울,2023-08-04 04:46,26.6,0
108,서울,2023-08-04 04:47,26.6,0
108,서울,2023-08-04 04:48,26.6,0
108,서울,2023-08-04 04:49,26.6,0
108,서울,2023-08-04 04:50,26.6,0
108,서울,2023-08-04 04:51,26.6,0
108,서울,2023-08-04 04:52,26.6,0
108,서울,2023-08-04 04:53,26.6,0
108,서울,2023-08-04 04:54,26.6,0
108,서울,2023-08-04 04:55,26.6,0
108,서울,2023-08-04 04:56,26.6,0
108,서울,2023-08-04 04:57,26.6,0
108,서울,2023-08-04 04:58,26.6,0
108,서울,2023-08-04 04:59,26.6,0
108,서울,2023-08-04 05:00,26.6,0
108,서울,2023-08-04 05:01,26.6,0
108,서울,2023-08-04 05:02,26.6,0
108,서울,2023-08-04 05:03,26.6,0
108,서울,2023-08-04 05:04,26.6,0
108,서울,2023-08-04 05:05,26.6,0
108,서울,2023-08-04 05:06,26.6,0
108,서울,2023-08-04 05:07,26.6,0
108,서울,2023-08-04 05:08,26.6,0
108,서울,2023-08-04 05:09,26.6,0
108,서울,2023-08-04 05:10,26.6,0
108,서울,2023-08-04 05:11,26.6,0
108,서울,2023-08-04 05:12,26.6,0
108,서울,2023-08-04 05:13,26.6,0
108,서울,2023-08-04 05:14,26.6,0
108,서울,2023-08-04 05:15,26.6,0
108,서울,2023-08-04 05:16,26.6,0
108,서울,2023-08-04 05:17,26.6,0
108,서울,2023-08-04 05:18,26.6,0
108,서울,2023-08-04 05:19,26.6,0
108,서울,2023-08-04 05:20,26.5,0
108,서울,2023-08-04 05:21,26.5,0
108,서울,2023-08-04 05:22,26.5,0
108,서울,2023-08-04 05:23,26.5,0
108,서울,2023-08-04 05:24,26.5,0
108,서울,2023-08-04 05:25,26.5,0
108,서울,2023-08-04 05:26,26.5,0
108,서울,2023-08-04 05:27,26.5,0
108,서울,2023-08-04 05:28,26.5,0
108,서울,2023-08-04 05:29,26.5,0
108,서울,2023-08-04 05:30,26.5,0
108,서울,2023-08-04 05:31,26.5,0
108,서울,2023-08-04 05:32,26.5,0
108,서울,2023-08-04 05:33,26.5,0
108,서울,2023-08-04 05:34,26.5,0
108,서울,2023-08-04 05:35,26.5,0
108,서울,2023-08-04 05:36,26.5,0
108,서울,2023-08-04 05:37,26.5,0
108,서울,2023-08-04 05:38,26.5,0
108,서울,2023-08-04 05:39,26.5,0
108,서울,2023-08-04 05:40,26.5,0
108,서울,2023-08-04 05:41,26.5,0
108,서울,2023-08-04 05:42,26.5,0
108,서울,2023-08-04 05:43,26.5,0
108,서울,2023-08-04 05:44,26.5,0
108,서울,2023-08-04 05:45,26.5,0
108,서울,2023-08-04 05:46,26.5,0
108,서울,2023-08-04 05:47,26.5,0
108,서울,2023-08-04 05:48,26.5,0
108,서울,2023-08-04 05:49,26.5,0
108,서울,2023-08-04 05:50,26.5,0
108,서울,2023-08-04 05:51,26.5,0
108,서울,2023-08-04 05:52,26.5,0
108,서울,2023-08-04 05:53,26.5,0
108,서울,2023-08-04 05:54,26.5,0
108,서울,2023-08-04 05:55,26.5,0
108,서울,2023-08-04 05:56,26.5,0
108,서울,2023-08-04 05:57,26.5,0
108,서울,2023-08-04 05:58,26.5,0
108,서울,2023-08-04 05:59,26.5,0
108,서울,2023-08-04 06:00,26.5,0
108,서울,2023-08-04 06:01,26.5,0
108,서울,2023-08-04 06:02,26.5,0
108,서울,2023-08-04 06:03,26.5,0
108,서울,2023-08-04 06:04,26.5,0
108,서울,2023-08-04 06:05,26.5,0
108,서울,2023-08-04 06:06,26.5,0
108,서울,2023-08-04 06:07,26.5,0
108,서울,2023-08-04 06:08,26.5,0
108,서울,2023-08-04 06:09,26.5,0
108,서울,2023-08-04 06:10,26.5,0
108,서울,2023-08-04 06:11,26.5,0
108,서울,2023-08-04 06:12,26.5,0
108,서울,2023-08-04 06:13,26.5,0
108,서울,2023-08-04 06:14,26.5,0
108,서울,2023-08-04 06:15,26.5,0
108,서울,2023-08-04 06:16,26.5,0
108,서울,2023-08-04 06:17,26.5,0
108,서울,2023-08-04 06:18,26.5,0
108,서울,2023-08-04 06:19,26.5,0
108,서울,2023-08-04 06:20,26.5,0
108,서울,2023-08-04 06:21,26.5,0
108,서울,2023-08-04 06:22,26.5,0
108,서울,2023-08-04 06:23,26.5,0
108,서울,2023-08-04 06:24,26.5,0
108,서울,2023-08-04 06:25,26.5,0
108,서울,2023-08-04 06:26,26.5,0
108,서울,2023-08-04 06:27,26.5,0
108,서울,2023-08-04 06:28,26.5,0
108,서울,2023-08-04 06:29,26.5,0
108,서울,2023-08-04 06:30,26.5,0
108,서울,2023-08-04 06:31,26.5,0
108,서울,2023-08-04 06:32,26.5,0
108,서울,2023-08-04 06:33,26.5,0
108,서울,2023-08-04 06:34,26.5,0
108,서울,2023-08-04 06:35,26.5,0
108,서울,2023-08-04 06:36,26.5,0
108,서울,2023-08-04 06:37,26.5,0
108,서울,2023-08-04 06:38,26.5,0
108,서울,2023-08-04 06:39,26.5,0
108,서울,2023-08-04 06:40,26.5,0
108,서울,2023-08-04 06:41,26.5,0
108,서울,2023-08-04 06:42,26.5,0
108,서울,2023-08-04 06:43,26.5,0
108,서울,2023-08-04 06:44,26.5,0
108,서울,2023-08-04 06:45,26.5,0
108,서울,2023-08-04 06:46,26.5,0
108,서울,2023-08-04 06:47,26.5,0
108,서울,2023-08-04 06:48,26.5,0
108,서울,2023-08-04 06:49,26.5,0
108,서울,2023-08-04 06:50,26.6,0
108,서울,2023-08-04 06:51,26.6,0
108,서울,2023-08-04 06:52,26.6,0
108,서울,2023-08-04 06:53,26.6,0
108,서울,2023-08-04 06:54,26.6,0
108,서울,2023-08-04 06:55,26.6,0
108,서울,2023-08-04 06:56,26.6,0
108,서울,2023-08-04 06:57,26.6,0
108,서울,2023-08-04 06:58,26.6,0
108,서울,2023-08-04 06:59,26.6,0
108,서울,2023-08-04 07:00,26.6,0
108,서울,2023-08-04 07:01,26.6,0
108,서울,2023-08-04 07:02,26.6,0
108,서울,2023-08-04 07:03,26.6,0
108,서울,2023-08-04 07:04,26.6,0
108,서울,2023-08-04 07:05,26.7,0
108,서울,2023-08-04 07:06,26.7,0
108,서울,2023-08-04 07:07,26.7,0
108,서울,2023-08-04 07:08,26.7,0
108,서울,2023-08-04 07:09,26.7,0
108,서울,2023-08-04 07:10,26.7,0
108,서울,2023-08-04 07:11,26.7,0
108,서울,2023-08-04 07:12,26.7,0
108,서울,2023-08-04 07:13,26.7,0
108,서울,2023-08-04 07:14,26.7,0
108,서울,2023-08-04 07:15,26.7,0
108,서울,2023-08-04 07:16,26.7,0
108,서울,2023-08-04 07:17,26.7,0
108,서울,2023-08-04 07:18,26.7,0
108,서울,2023-08-04 07:19,26.7,0
108,서울,2023-08-04 07:20,26.8,0
108,서울,2023-08-04 07:21,26.8,0
108,서울,2023-08-04 07:22,26.8,0
108,서울,2023-08-04 07:23,26.8,0
108,서울,2023-08-04 07:24,26.8,0
108,서울,2023-08-04 07:25,26.8,0
108,서울,2023-08-04 07:26,26.8,0
108,서울,2023-08-04 07:27,26.8,0
108,서울,2023-08-04 07:28,26.8,0
108,서울,2023-08-04 07:29,26.8,0
108,서울,2023-08-04 07:30,26.8,0
108,서울,2023-08-04 07:31,26.8,0
108,서울,2023-08-04 07:32,26.8,0
108,서울,2023-08-04 07:33,26.8,0
108,서울,2023-08-04 07:34,26.9,0
108,서울,2023-08-04 07:35,26.9,0
108,서울,2023-08-04 07:36,26.9,0
108,서울,2023-08-04 07:37,26.9,0
108,서울,2023-08-04 07:38,26.9,0
108,서울,2023-08-04 07:39,27,0
108,서울,2023-08-04 07:40,27,0
108,서울,2023-08-04 07:41,27,0
108,서울,2023-08-04 07:42,27,0
108,서울,2023-08-04 07:43,27,0
108,서울,2023-08-04 07:44,27.1,0
108,서울,2023-08-04 07:45,27.1,0
108,서울,2023-08-04 07:46,27.1,0
108,서울,2023-08-04 07:47,27.1,0
108,서울,2023-08-04 07:48,27.1,0
108,서울,2023-08-04 07:49,27.1,0
108,서울,2023-08-04 07:50,27.2,0
108,서울,2023-08-04 07:51,27.2,0
108,서울,2023-08-04 07:52,27.2,0
108,서울,2023-08-04 07:53,27.3,0
108,서울,2023-08-04 07:54,27.3,0
108,서울,2023-08-04 07:55,27.3,0
108,서울,2023-08-04 07:56,27.3,0
108,서울,2023-08-04 07:57,27.3,0
108,서울,2023-08-04 07:58,27.3,0
108,서울,2023-08-04 07:59,27.3,0
108,서울,2023-08-04 08:00,27.3,0
108,서울,2023-08-04 08:01,27.4,0
108,서울,2023-08-04 08:02,27.4,0
108,서울,2023-08-04 08:03,27.4,0
108,서울,2023-08-04 08:04,27.4,0
108,서울,2023-08-04 08:05,27.5,0
108,서울,2023-08-04 08:06,27.5,0
108,서울,2023-08-04 08:07,27.5,0
108,서울,2023-08-04 08:08,27.5,0
108,서울,2023-08-04 08:09,27.6,0
108,서울,2023-08-04 08:10,27.6,0
108,서울,2023-08-04 08:11,27.6,0
108,서울,2023-08-04 08:12,27.7,0
108,서울,2023-08-04 08:13,27.7,0
108,서울,2023-08-04 08:14,27.7,0
108,서울,2023-08-04 08:15,27.7,0
108,서울,2023-08-04 08:16,27.8,0
108,서울,2023-08-04 08:17,27.8,0
108,서울,2023-08-04 08:18,27.8,0
108,서울,2023-08-04 08:19,27.8,0
108,서울,2023-08-04 08:20,27.9,0
108,서울,2023-08-04 08:21,27.9,0
108,서울,2023-08-04 08:22,28,0
108,서울,2023-08-04 08:23,28,0
108,서울,2023-08-04 08:24,28,0
108,서울,2023-08-04 08:25,28,0
108,서울,2023-08-04 08:26,28.1,0
108,서울,2023-08-04 08:27,28.2,0
108,서울,2023-08-04 08:28,28.2,0
108,서울,2023-08-04 08:29,28.3,0
108,서울,2023-08-04 08:30,28.4,0
108,서울,2023-08-04 08:31,28.4,0
108,서울,2023-08-04 08:32,28.5,0
108,서울,2023-08-04 08:33,28.5,0
108,서울,2023-08-04 08:34,28.6,0
108,서울,2023-08-04 08:35,28.6,0
108,서울,2023-08-04 08:36,28.6,0
108,서울,2023-08-04 08:37,28.7,0
108,서울,2023-08-04 08:38,28.7,0
108,서울,2023-08-04 08:39,28.7,0
108,서울,2023-08-04 08:40,28.8,0
108,서울,2023-08-04 08:41,28.8,0
108,서울,2023-08-04 08:42,28.9,0
108,서울,2023-08-04 08:43,28.9,0
108,서울,2023-08-04 08:44,28.9,0
108,서울,2023-08-04 08:45,28.9,0
108,서울,2023-08-04 08:46,29,0
108,서울,2023-08-04 08:47,29,0
108,서울,2023-08-04 08:48,29,0
108,서울,2023-08-04 08:49,29,0
108,서울,2023-08-04 08:50,29,0
108,서울,2023-08-04 08:51,29.1,0
108,서울,2023-08-04 08:52,29.2,0
108,서울,2023-08-04 08:53,29.2,0
108,서울,2023-08-04 08:54,29.2,0
108,서울,2023-08-04 08:55,29.3,0
108,서울,2023-08-04 08:56,29.3,0
108,서울,2023-08-04 08:57,29.3,0
108,서울,2023-08-04 08:58,29.3,0
108,서울,2023-08-04 08:59,29.3,0
108,서울,2023-08-04 09:00,29.3,0
108,서울,2023-08-04 09:01,29.3,0
108,서울,2023-08-04 09:02,29.3,0
108,서울,2023-08-04 09:03,29.3,0
108,서울,2023-08-04 09:04,29.3,0
108,서울,2023-08-04 09:05,29.3,0
108,서울,2023-08-04 09:06,29.4,0
108,서울,2023-08-04 09:07,29.4,0
108,서울,2023-08-04 09:08,29.4,0
108,서울,2023-08-04 09:09,29.5,0
108,서울,2023-08-04 09:10,29.5,0
108,서울,2023-08-04 09:11,29.5,0
108,서울,2023-08-04 09:12,29.6,0
108,서울,2023-08-04 09:13,29.6,0
108,서울,2023-08-04 09:14,29.6,0
108,서울,2023-08-04 09:15,29.6,0
108,서울,2023-08-04 09:16,29.6,0
108,서울,2023-08-04 09:17,29.7,0
108,서울,2023-08-04 09:18,29.7,0
108,서울,2023-08-04 09:19,29.8,0
108,서울,2023-08-04 09:20,29.8,0
108,서울,2023-08-04 09:21,29.8,0
108,서울,2023-08-04 09:22,29.8,0
108,서울,2023-08-04 09:23,29.8,0
108,서울,2023-08-04 09:24,29.8,0
108,서울,2023-08-04 09:25,29.8,0
108,서울,2023-08-04 09:26,29.8,0
108,서울,2023-08-04 09:27,29.8,0
108,서울,2023-08-04 09:28,29.8,0
108,서울,2023-08-04 09:29,29.8,0
108,서울,2023-08-04 09:30,29.8,0
108,서울,2023-08-04 09:31,29.8,0
