지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-08-19 00:01,27.5,0
108,서울,2023-08-19 00:02,27.6,0
108,서울,2023-08-19 00:03,27.5,0
108,서울,2023-08-19 00:04,27.5,0
108,서울,2023-08-19 00:05,27.6,0
108,서울,2023-08-19 00:06,27.6,0
108,서울,2023-08-19 00:07,27.5,0
108,서울,2023-08-19 00:08,27.5,0
108,서울,2023-08-19 00:09,27.5,0
108,서울,2023-08-19 00:10,27.6,0
108,서울,2023-08-19 00:11,27.5,0
108,서울,2023-08-19 00:12,27.5,0
108,서울,2023-08-19 00:13,27.5,0
108,서울,2023-08-19 00:14,27.5,0
108,서울,2023-08-19 00:15,27.5,0
108,서울,2023-08-19 00:16,27.5,0
108,서울,2023-08-19 00:17,27.5,0
108,서울,2023-08-19 00:18,27.5,0
108,서울,2023-08-19 00:19,27.5,0
108,서울,2023-08-19 00:20,27.5,0
108,서울,2023-08-19 00:21,27.5,0
108,서울,2023-08-19 00:22,27.5,0
108,서울,2023-08-19 00:23,27.5,0
108,서울,2023-08-19 00:24,27.5,0
108,서울,2023-08-19 00:25,27.5,0
108,서울,2023-08-19 00:26,27.5,0
108,서울,2023-08-19 00:27,27.5,0
108,서울,2023-08-19 00:28,27.5,0
108,서울,2023-08-19 00:29,27.5,0
108,서울,2023-08-19 00:30,27.5,0
108,서울,2023-08-19 00:31,27.5,0
108,서울,2023-08-19 00:32,27.5,0
108,서울,2023-08-19 00:33,27.5,0
108,서울,2023-08-19 00:34,27.5,0
108,서울,2023-08-19 00:35,27.5,0
108,서울,2023-08-19 00:36,27.5,0
108,서울,2023-08-19 00:37,27.5,0
108,서울,2023-08-19 00:38,27.5,0
108,서울,2023-08-19 00:39,27.5,0
108,서울,2023-08-19 00:40,27.5,0
108,서울,2023-08-19 00:41,27.5,0
108,서울,2023-08-19 00:42,27.5,0
108,서울,2023-08-19 00:43,27.5,0
108,서울,2023-08-19 00:44,27.5,0
108,서울,2023-08-19 00:45,27.5,0
108,서울,2023-08-19 00:46,27.5,0
108,서울,2023-08-19 00:47,27.4,0
108,서울,2023-08-19 00:48,27.4,0
108,서울,2023-08-19 00:49,27.4,0
108,서울,2023-08-19 00:50,27.4,0
108,서울,2023-08-19 00:51,27.4,0
108,서울,2023-08-19 00:52,27.4,0
108,서울,2023-08-19 00:53,27.4,0
108,서울,2023-08-19 00:54,27.4,0
108,서울,2023-08-19 00:55,27.4,0
108,서울,2023-08-19 00:56,27.4,0
108,서울,2023-08-19 00:57,27.4,0
108,서울,2023-08-19 00:58,27.4,0
108,서울,2023-08-19 00:59,27.4,0
108,서울,2023-08-19 01:00,27.4,0
108,서울,2023-08-19 01:01,27.4,0
108,서울,2023-08-19 01:02,27.4,0
108,서울,2023-08-19 01:03,27.4,0
108,서울,2023-08-19 01:04,27.4,0
108,서울,2023-08-19 01:05,27.4,0
108,서울,2023-08-19 01:06,27.4,0
108,서울,2023-08-19 01:07,27.4,0
108,서울,2023-08-19 01:08,27.3,0
108,서울,2023-08-19 01:09,27.3,0
108,서울,2023-08-19 01:10,27.3,0
108,서울,2023-08-19 01:11,27.3,0
108,서울,2023-08-19 01:12,27.3,0
108,서울,2023-08-19 01:13,27.3,0
108,서울,2023-08-19 01:14,27.3,0
108,서울,2023-08-19 01:15,27.3,0
108,서울,2023-08-19 01:16,27.3,0
108,서울,2023-08-19 01:17,27.2,0
108,서울,2023-08-19 01:18,27.2,0
108,서울,2023-08-19 01:19,27.3,0
108,서울,2023-08-19 01:20,27.2,0
108,서울,2023-08-19 01:21,27.2,0
108,서울,2023-08-19 01:22,27.2,0
108,서울,2023-08-19 01:23,27.2,0
108,서울,2023-08-19 01:24,27.2,0
108,서울,2023-08-19 01:25,27.2,0
108,서울,2023-08-19 01:26,27.2,0
108,서울,2023-08-19 01:27,27.2,0
108,서울,2023-08-19 01:28,27.2,0
108,서울,2023-08-19 01:29,27.2,0
108,서울,2023-08-19 01:30,27.2,0
108,서울,2023-08-19 01:31,27.2,0
108,서울,2023-08-19 01:32,27.2,0
108,서울,2023-08-19 01:33,27.1,0
108,서울,2023-08-19 01:34,27.1,0
108,서울,2023-08-19 01:35,27.1,0
108,서울,2023-08-19 01:36,27.1,0
108,서울,2023-08-19 01:37,27.1,0
108,서울,2023-08-19 01:38,27.1,0
108,서울,2023-08-19 01:39,27,0
108,서울,2023-08-19 01:40,27,0
108,서울,2023-08-19 01:41,27,0
108,서울,2023-08-19 01:42,27,0
108,서울,2023-08-19 01:43,27,0
108,서울,2023-08-19 01:44,27,0
108,서울,2023-08-19 01:45,27,0
108,서울,2023-08-19 01:46,27,0
108,서울,2023-08-19 01:47,27,0
108,서울,2023-08-19 01:48,27,0
108,서울,2023-08-19 01:49,27,0
108,서울,2023-08-19 01:50,27,0
108,서울,2023-08-19 01:51,27,0
108,서울,2023-08-19 01:52,27,0
108,서울,2023-08-19 01:53,27,0
108,서울,2023-08-19 01:54,27,0
108,서울,2023-08-19 01:55,27,0
108,서울,2023-08-19 01:56,27,0
108,서울,2023-08-19 01:57,26.9,0
108,서울,2023-08-19 01:58,26.9,0
108,서울,2023-08-19 01:59,26.9,0
108,서울,2023-08-19 02:00,26.9,0
108,서울,2023-08-19 02:01,26.9,0
108,서울,2023-08-19 02:02,26.9,0
108,서울,2023-08-19 02:03,26.9,0
108,서울,2023-08-19 02:04,26.9,0
108,서울,2023-08-19 02:05,26.9,0
108,서울,2023-08-19 02:06,26.8,0
108,서울,2023-08-19 02:07,26.8,0
108,서울,2023-08-19 02:08,26.8,0
108,서울,2023-08-19 02:09,26.8,0
108,서울,2023-08-19 02:10,26.8,0
108,서울,2023-08-19 02:11,26.8,0
108,서울,2023-08-19 02:12,26.8,0
108,서울,2023-08-19 02:13,26.8,0
108,서울,2023-08-19 02:14,26.8,0
108,서울,2023-08-19 02:15,26.8,0
108,서울,2023-08-19 02:16,26.8,0
108,서울,2023-08-19 02:17,26.8,0
108,서울,2023-08-19 02:18,26.8,0
108,서울,2023-08-19 02:19,26.8,0
108,서울,2023-08-19 02:20,26.8,0
108,서울,2023-08-19 02:21,26.8,0
108,서울,2023-08-19 02:22,26.8,0
108,서울,2023-08-19 02:23,26.7,0
108,서울,2023-08-19 02:24,26.7,0
108,서울,2023-08-19 02:25,26.7,0
108,서울,2023-08-19 02:26,26.7,0
108,서울,2023-08-19 02:27,26.7,0
108,서울,2023-08-19 02:28,26.8,0
108,서울,2023-08-19 02:29,26.7,0
108,서울,2023-08-19 02:30,26.7,0
108,서울,2023-08-19 02:31,26.7,0
108,서울,2023-08-19 02:32,26.7,0
108,서울,2023-08-19 02:33,26.7,0
108,서울,2023-08-19 02:34,26.7,0
108,서울,2023-08-19 02:35,26.7,0
108,서울,2023-08-19 02:36,26.7,0
108,서울,2023-08-19 02:37,26.7,0
108,서울,2023-08-19 02:38,26.7,0
108,서울,2023-08-19 02:39,26.7,0
108,서울,2023-08-19 02:40,26.7,0
108,서울,2023-08-19 02:41,26.7,0
108,서울,2023-08-19 02:42,26.7,0
108,서울,2023-08-19 02:43,26.7,0
108,서울,2023-08-19 02:44,26.7,0
108,서울,2023-08-19 02:45,26.7,0
108,서울,2023-08-19 02:46,26.7,0
108,서울,2023-08-19 02:47,26.7,0
108,서울,2023-08-19 02:48,26.7,0
108,서울,2023-08-19 02:49,26.7,0
108,서울,2023-08-19 02:50,26.7,0
108,서울,2023-08-19 02:51,26.7,0
108,서울,2023-08-19 02:52,26.7,0
108,서울,2023-08-19 02:53,26.7,0
108,서울,2023-08-19 02:54,26.7,0
108,서울,2023-08-19 02:55,26.7,0
108,서울,2023-08-19 02:56,26.7,0
108,서울,2023-08-19 02:57,26.7,0
108,서울,2023-08-19 02:58,26.7,0
108,서울,2023-08-19 02:59,26.7,0
108,서울,2023-08-19 03:00,26.7,0
108,서울,2023-08-19 03:01,26.7,0
108,서울,2023-08-19 03:02,26.7,0
108,서울,2023-08-19 03:03,26.8,0
108,서울,2023-08-19 03:04,26.7,0
108,서울,2023-08-19 03:05,26.8,0
108,서울,2023-08-19 03:06,26.8,0
108,서울,2023-08-19 03:07,26.7,0
108,서울,2023-08-19 03:08,26.7,0
108,서울,2023-08-19 03:09,26.7,0
108,서울,2023-08-19 03:10,26.7,0
108,서울,2023-08-19 03:11,26.7,0
108,서울,2023-08-19 03:12,26.7,0
108,서울,2023-08-19 03:13,26.7,0
108,서울,2023-08-19 03:14,26.7,0
108,서울,2023-08-19 03:15,26.8,0
108,서울,2023-08-19 03:16,26.8,0
108,서울,2023-08-19 03:17,26.7,0
108,서울,2023-08-19 03:18,26.7,0
108,서울,2023-08-19 03:19,26.7,0
108,서울,2023-08-19 03:20,26.7,0
108,서울,2023-08-19 03:21,26.7,0
108,서울,2023-08-19 03:22,26.7,0
108,서울,2023-08-19 03:23,26.7,0
108,서울,2023-08-19 03:24,26.7,0
108,서울,2023-08-19 03:25,26.7,0
108,서울,2023-08-19 03:26,26.7,0
108,서울,2023-08-19 03:27,26.7,0
108,서울,2023-08-19 03:28,26.7,0
108,서울,2023-08-19 03:29,26.7,0
108,서울,2023-08-19 03:30,26.7,0
108,서울,2023-08-19 03:31,26.7,0
108,서울,2023-08-19 03:32,26.7,0
108,서울,2023-08-19 03:33,26.7,0
108,서울,2023-08-19 03:34,26.7,0
108,서울,2023-08-19 03:35,26.7,0
108,서울,2023-08-19 03:36,26.7,0
108,서울,2023-08-19 03:37,26.7,0
108,서울,2023-08-19 03:38,26.7,0
108,서울,2023-08-19 03:39,26.7,0
108,서울,2023-08-19 03:40,26.7,0
108,서울,2023-08-19 03:41,26.7,0
108,서울,2023-08-19 03:42,26.7,0
108,서울,2023-08-19 03:43,26.7,0
108,서울,2023-08-19 03:44,26.7,0
108,서울,2023-08-19 03:45,26.7,0
108,서울,2023-08-19 03:46,26.7,0
108,서울,2023-08-19 03:47,26.7,0
108,서울,2023-08-19 03:48,26.7,0
108,서울,2023-08-19 03:49,26.7,0
108,서울,2023-08-19 03:50,26.7,0
108,서울,2023-08-19 03:51,26.7,0
108,서울,2023-08-19 03:52,26.7,0
108,서울,2023-08-19 03:53,26.7,0
108,서울,2023-08-19 03:54,26.7,0
108,서울,2023-08-19 03:55,26.7,0
108,서울,2023-08-19 03:56,26.7,0
108,서울,2023-08-19 03:57,26.7,0
108,서울,2023-08-19 03:58,26.7,0
108,서울,2023-08-19 03:59,26.7,0
108,서울,2023-08-19 04:00,26.7,0
108,서울,2023-08-19 04:01,26.7,0
108,서울,2023-08-19 04:02,26.7,0
108,서울,2023-08-19 04:03,26.7,0
108,서울,2023-08-19 04:04,26.7,0
108,서울,2023-08-19 04:05,26.7,0
108,서울,2023-08-19 04:06,26.7,0
108,서울,2023-08-19 04:07,26.7,0
108,서울,2023-08-19 04:08,26.7,0
108,서울,2023-08-19 04:09,26.7,0
108,서울,2023-08-19 04:10,26.7,0
108,서울,2023-08-19 04:11,26.7,0
108,서울,2023-08-19 04:12,26.7,0
108,서울,2023-08-19 04:13,26.7,0
108,서울,2023-08-19 04:14,26.7,0
108,서울,2023-08-19 04:15,26.7,0
108,서울,2023-08-19 04:16,26.7,0
108,서울,2023-08-19 04:17,26.7,0
108,서울,2023-08-19 04:18,26.7,0
108,서울,2023-08-19 04:19,26.7,0
108,서울,2023-08-19 04:20,26.7,0
108,서울,2023-08-19 04:21,26.7,0
108,서울,2023-08-19 04:22,26.7,0
108,서울,2023-08-19 04:23,26.7,0
108,서울,2023-08-19 04:24,26.7,0
108,서울,2023-08-19 04:25,26.7,0
108,서울,2023-08-19 04:26,26.7,0
108,서울,2023-08-19 04:27,26.7,0
108,서울,2023-08-19 04:28,26.7,0
108,서울,2023-08-19 04:29,26.7,0
108,서울,2023-08-19 04:30,26.7,0
108,서울,2023-08-19 04:31,26.7,0
108,서울,2023-08-19 04:32,26.7,0
108,서울,2023-08-19 04:33,26.7,0
108,서울,2023-08-19 04:34,26.7,0
108,서울,2023-08-19 04:35,26.7,0
108,서울,2023-08-19 04:36,26.7,0
108,서울,2023-08-19 04:37,26.6,0
108,서울,2023-08-19 04:38,26.6,0
108,서울,2023-08-19 04:39,26.6,0
108,서울,2023-08-19 04:40,26.6,0
108,서울,2023-08-19 04:41,26.6,0
108,서울,2023-08-19 04:42,26.6,0
108,서울,2023-08-19 04:43,26.6,0
108,서울,2023-08-19 04:44,26.6,0
108,서울,2023-08-19 04:45,26.6,0
108,서울,2023-08-19 04:46,26.6,0
108,서울,2023-08-19 04:47,26.6,0
108,서울,2023-08-19 04:48,26.6,0
108,서울,2023-08-19 04:49,26.6,0
108,서울,2023-08-19 04:50,26.6,0
108,서울,2023-08-19 04:51,26.6,0
108,서울,2023-08-19 04:52,26.6,0
108,서울,2023-08-19 04:53,26.6,0
108,서울,2023-08-19 04:54,26.6,0
108,서울,2023-08-19 04:55,26.6,0
108,서울,2023-08-19 04:56,26.6,0
108,서울,2023-08-19 04:57,26.6,0
108,서울,2023-08-19 04:58,26.6,0
108,서울,2023-08-19 04:59,26.5,0
108,서울,2023-08-19 05:00,26.5,0
108,서울,2023-08-19 05:01,26.5,0
108,서울,2023-08-19 05:02,26.5,0
108,서울,2023-08-19 05:03,26.5,0
108,서울,2023-08-19 05:04,26.5,0
108,서울,2023-08-19 05:05,26.5,0
108,서울,2023-08-19 05:06,26.5,0
108,서울,2023-08-19 05:07,26.5,0
108,서울,2023-08-19 05:08,26.5,0
108,서울,2023-08-19 05:09,26.5,0
108,서울,2023-08-19 05:10,26.5,0
108,서울,2023-08-19 05:11,26.5,0
108,서울,2023-08-19 05:12,26.5,0
108,서울,2023-08-19 05:13,26.6,0
108,서울,2023-08-19 05:14,26.6,0
108,서울,2023-08-19 05:15,26.6,0
108,서울,2023-08-19 05:16,26.5,0
108,서울,2023-08-19 05:17,26.6,0
108,서울,2023-08-19 05:18,26.6,0
108,서울,2023-08-19 05:19,26.6,0
108,서울,2023-08-19 05:20,26.6,0
108,서울,2023-08-19 05:21,26.6,0
108,서울,2023-08-19 05:22,26.6,0
108,서울,2023-08-19 05:23,26.6,0
108,서울,2023-08-19 05:24,26.6,0
108,서울,2023-08-19 05:25,26.6,0
108,서울,2023-08-19 05:26,26.6,0
108,서울,2023-08-19 05:27,26.6,0
108,서울,2023-08-19 05:28,26.6,0
108,서울,2023-08-19 05:29,26.6,0
108,서울,2023-08-19 05:30,26.6,0
108,서울,2023-08-19 05:31,26.6,0
108,서울,2023-08-19 05:32,26.6,0
108,서울,2023-08-19 05:33,26.6,0
108,서울,2023-08-19 05:34,26.6,0
108,서울,2023-08-19 05:35,26.6,0
108,서울,2023-08-19 05:36,26.6,0
108,서울,2023-08-19 05:37,26.6,0
108,서울,2023-08-19 05:38,26.6,0
108,서울,2023-08-19 05:39,26.6,0
108,서울,2023-08-19 05:40,26.6,0
108,서울,2023-08-19 05:41,26.6,0
108,서울,2023-08-19 05:42,26.6,0
108,서울,2023-08-19 05:43,26.6,0
108,서울,2023-08-19 05:44,26.6,0
108,서울,2023-08-19 05:45,26.6,0
108,서울,2023-08-19 05:46,26.6,0
108,서울,2023-08-19 05:47,26.6,0
108,서울,2023-08-19 05:48,26.5,0
108,서울,2023-08-19 05:49,26.5,0
108,서울,2023-08-19 05:50,26.5,0
108,서울,2023-08-19 05:51,26.5,0
108,서울,2023-08-19 05:52,26.5,0
108,서울,2023-08-19 05:53,26.5,0
108,서울,2023-08-19 05:54,26.5,0
108,서울,2023-08-19 05:55,26.5,0
108,서울,2023-08-19 05:56,26.5,0
108,서울,2023-08-19 05:57,26.5,0
108,서울,2023-08-19 05:58,26.5,0
108,서울,2023-08-19 05:59,26.5,0
108,서울,2023-08-19 06:00,26.5,0
108,서울,2023-08-19 06:01,26.5,0
108,서울,2023-08-19 06:02,26.5,0
108,서울,2023-08-19 06:03,26.5,0
108,서울,2023-08-19 06:04,26.5,0
108,서울,2023-08-19 06:05,26.5,0
108,서울,2023-08-19 06:06,26.5,0
108,서울,2023-08-19 06:07,26.5,0
108,서울,2023-08-19 06:08,26.5,0
108,서울,2023-08-19 06:09,26.5,0
108,서울,2023-08-19 06:10,26.5,0
108,서울,2023-08-19 06:11,26.5,0
108,서울,2023-08-19 06:12,26.5,0
108,서울,2023-08-19 06:13,26.5,0
108,서울,2023-08-19 06:14,26.5,0
108,서울,2023-08-19 06:15,26.5,0
108,서울,2023-08-19 06:16,26.5,0
108,서울,2023-08-19 06:17,26.5,0
108,서울,2023-08-19 06:18,26.5,0
108,서울,2023-08-19 06:19,26.5,0
108,서울,2023-08-19 06:20,26.4,0
108,서울,2023-08-19 06:21,26.4,0
108,서울,2023-08-19 06:22,26.4,0
