지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-08-20 00:01,26.6,0
108,서울,2023-08-20 00:02,26.5,0
108,서울,2023-08-20 00:03,26.5,0
108,서울,2023-08-20 00:04,26.5,0
108,서울,2023-08-20 00:05,26.5,0
108,서울,2023-08-20 00:06,26.5,0
108,서울,2023-08-20 00:07,26.5,0
108,서울,2023-08-20 00:08,26.5,0
108,서울,2023-08-20 00:09,26.5,0
108,서울,2023-08-20 00:10,26.5,0
108,서울,2023-08-20 00:11,26.5,0
108,서울,2023-08-20 00:12,26.5,0
108,서울,2023-08-20 00:13,26.5,0
108,서울,2023-08-20 00:14,26.5,0
108,서울,2023-08-20 00:15,26.5,0
108,서울,2023-08-20 00:16,26.5,0
108,서울,2023-08-20 00:17,26.5,0
108,서울,2023-08-20 00:18,26.5,0
108,서울,2023-08-20 00:19,26.5,0
108,서울,2023-08-20 00:20,26.4,0
108,서울,2023-08-20 00:21,26.4,0
108,서울,2023-08-20 00:22,26.4,0
108,서울,2023-08-20 00:23,26.4,0
108,서울,2023-08-20 00:24,26.4,0
108,서울,2023-08-20 00:25,26.4,0
108,서울,2023-08-20 00:26,26.4,0
108,서울,2023-08-20 00:27,26.4,0
108,서울,2023-08-20 00:28,26.4,0
108,서울,2023-08-20 00:29,26.4,0
108,서울,2023-08-20 00:30,26.4,0
108,서울,2023-08-20 00:31,26.4,0
108,서울,2023-08-20 00:32,26.4,0
108,서울,2023-08-20 00:33,26.4,0
108,서울,2023-08-20 00:34,26.4,0
108,서울,2023-08-20 00:35,26.4,0
108,서울,2023-08-20 00:36,26.4,0
108,서울,2023-08-20 00:37,26.4,0
108,서울,2023-08-20 00:38,26.4,0
108,서울,2023-08-20 00:39,26.4,0
108,서울,2023-08-20 00:40,26.4,0
108,서울,2023-08-20 00:41,26.4,0
108,서울,2023-08-20 00:42,26.4,0
108,서울,2023-08-20 00:43,26.4,0
108,서울,2023-08-20 00:44,26.4,0
108,서울,2023-08-20 00:45,26.4,0
108,서울,2023-08-20 00:46,26.4,0
108,서울,2023-08-20 00:47,26.4,0
108,서울,2023-08-20 00:48,26.4,0
108,서울,2023-08-20 00:49,26.3,0
108,서울,2023-08-20 00:50,26.3,0
108,서울,2023-08-20 00:51,26.3,0
108,서울,2023-08-20 00:52,26.3,0
108,서울,2023-08-20 00:53,26.3,0
108,서울,2023-08-20 00:54,26.3,0
108,서울,2023-08-20 00:55,26.3,0
108,서울,2023-08-20 00:56,26.3,0
108,서울,2023-08-20 00:57,26.3,0
108,서울,2023-08-20 00:58,26.3,0
108,서울,2023-08-20 00:59,26.3,0
108,서울,2023-08-20 01:00,26.3,0
108,서울,2023-08-20 01:01,26.3,0
108,서울,2023-08-20 01:02,26.3,0
108,서울,2023-08-20 01:03,26.3,0
108,서울,2023-08-20 01:04,26.3,0
108,서울,2023-08-20 01:05,26.3,0
108,서울,2023-08-20 01:06,26.3,0
108,서울,2023-08-20 01:07,26.3,0
108,서울,2023-08-20 01:08,26.3,0
108,서울,2023-08-20 01:09,26.3,0
108,서울,2023-08-20 01:10,26.3,0
108,서울,2023-08-20 01:11,26.3,0
108,서울,2023-08-20 01:12,26.3,0
108,서울,2023-08-20 01:13,26.3,0
108,서울,2023-08-20 01:14,26.3,0
108,서울,2023-08-20 01:15,26.3,0
108,서울,2023-08-20 01:16,26.3,0
108,서울,2023-08-20 01:17,26.3,0
108,서울,2023-08-20 01:18,26.3,0
108,서울,2023-08-20 01:19,26.3,0
108,서울,2023-08-20 01:20,26.3,0
108,서울,2023-08-20 01:21,26.3,0
108,서울,2023-08-20 01:22,26.3,0
108,서울,2023-08-20 01:23,26.2,0
108,서울,2023-08-20 01:24,26.2,0
108,서울,2023-08-20 01:25,26.2,0
108,서울,2023-08-20 01:26,26.2,0
