지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-08-03 00:01,27.3,0
108,서울,2023-08-03 00:02,27.4,0
108,서울,2023-08-03 00:03,27.3,0
108,서울,2023-08-03 00:04,27.3,0
108,서울,2023-08-03 00:05,27.3,0
108,서울,2023-08-03 00:06,27.3,0
108,서울,2023-08-03 00:07,27.3,0
108,서울,2023-08-03 00:08,27.3,0
108,서울,2023-08-03 00:09,27.3,0
108,서울,2023-08-03 00:10,27.3,0
108,서울,2023-08-03 00:11,27.3,0
108,서울,2023-08-03 00:12,27.3,0
108,서울,2023-08-03 00:13,27.3,0
108,서울,2023-08-03 00:14,27.3,0
108,서울,2023-08-03 00:15,27.3,0
108,서울,2023-08-03 00:16,27.3,0
108,서울,2023-08-03 00:17,27.3,0
108,서울,2023-08-03 00:18,27.3,0
108,서울,2023-08-03 00:19,27.3,0
108,서울,2023-08-03 00:20,27.3,0
108,서울,2023-08-03 00:21,27.2,0
108,서울,2023-08-03 00:22,27.2,0
108,서울,2023-08-03 00:23,27.2,0
108,서울,2023-08-03 00:24,27.2,0
108,서울,2023-08-03 00:25,27.2,0
108,서울,2023-08-03 00:26,27.2,0
108,서울,2023-08-03 00:27,27.2,0
108,서울,2023-08-03 00:28,27.2,0
108,서울,2023-08-03 00:29,27.2,0
108,서울,2023-08-03 00:30,27.2,0
108,서울,2023-08-03 00:31,27.2,0
108,서울,2023-08-03 00:32,27.2,0
108,서울,2023-08-03 00:33,27.1,0
108,서울,2023-08-03 00:34,27.1,0
108,서울,2023-08-03 00:35,27.1,0
108,서울,2023-08-03 00:36,27.1,0
108,서울,2023-08-03 00:37,27.1,0
108,서울,2023-08-03 00:38,27.1,0
108,서울,2023-08-03 00:39,27.1,0
108,서울,2023-08-03 00:40,27.1,0
108,서울,2023-08-03 00:41,27.1,0
108,서울,2023-08-03 00:42,27.1,0
108,서울,2023-08-03 00:43,27.1,0
108,서울,2023-08-03 00:44,27.1,0
108,서울,2023-08-03 00:45,27.1,0
108,서울,2023-08-03 00:46,27.1,0
